,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,duration_in_s,strict_es_overlap,loose_es_overlap
12145,P30_101_200,P30,P30_101,00:06:31.350,00:06:30.57,00:06:32.16,19528,19608,put down jug,put-down,1,jug,66,['jug'],[66],1.59,True,True
12146,P30_101_210,P30,P30_101,00:07:16.100,00:07:16.21,00:07:16.86,21810,21843,put down pitta piece,put-down,1,piece:pitta,33,['piece:pitta'],[33],0.65,False,True
12147,P30_101_217,P30,P30_101,00:08:02.100,00:07:59.75,00:08:02.19,23987,24109,put down v60,put-down,1,v60,50,['v60'],[50],2.44,False,True
12148,P30_101_232,P30,P30_101,00:08:49.600,00:08:49.30,00:08:51.26,26464,26563,put plate,put,1,plate,2,['plate'],[2],1.96,False,True
12149,P30_101_238,P30,P30_101,00:08:59.600,00:08:59.14,00:09:00.40,26957,27020,put plate,put,1,plate,2,['plate'],[2],1.26,False,False
12150,P30_101_241,P30,P30_101,00:09:06.363,00:09:05.79,00:09:06.48,27289,27324,put down knife,put-down,1,knife,4,['knife'],[4],0.69,False,False
12151,P30_101_253,P30,P30_101,00:09:19.355,00:09:16.35,00:09:19.60,27817,27980,put lemon squeezer piece on draining board,put-on,1,piece:lemon:squeezer,106,"['piece:lemon:squeezer', 'board:draining']","[106, 18]",3.25,False,True
12152,P30_101_258,P30,P30_101,00:09:39.100,00:09:38.61,00:09:39.17,28930,28958,put down lemon squeezer piece,put-down,1,piece:lemon:squeezer,106,['piece:lemon:squeezer'],[106],0.56,False,True
12153,P30_101_27,P30,P30_101,00:00:41.100,00:00:40.40,00:00:42.58,2020,2129,put coffee container back into grinder,put,1,container:coffee,21,"['container:coffee', 'grinder']","[21, 50]",2.18,True,True
12154,P30_101_279,P30,P30_101,00:10:19.600,00:10:18.88,00:10:20.60,30944,31030,put jug on drying rack,put-on,1,jug,66,"['jug', 'rack:drying']","[66, 110]",1.72,False,True
12155,P30_101_283,P30,P30_101,00:10:26.600,00:10:25.90,00:10:26.38,31295,31319,put pitta piece down,put-down,1,piece:pitta,33,['piece:pitta'],[33],0.48,False,True
12156,P30_101_30,P30,P30_101,00:00:45.114,00:00:44.73,00:00:45.54,2236,2277,put mug and v60 onto table,put-onto,1,mug,13,"['mug', 'v60', 'table']","[13, 50, 42]",0.81,False,True
12157,P30_101_38,P30,P30_101,00:00:55.100,00:00:53.44,00:00:54.83,2672,2741,put jug,put,1,jug,66,['jug'],[66],1.39,False,True
12158,P30_101_45,P30,P30_101,00:01:16.850,00:01:16.73,00:01:17.66,3836,3883,put plate on drying rack,put-on,1,plate,2,"['plate', 'rack:drying']","[2, 110]",0.93,False,True
12159,P30_101_50,P30,P30_101,00:01:32.600,00:01:30.59,00:01:33.09,4529,4654,put mug,put,1,mug,13,['mug'],[13],2.5,False,True
12160,P30_101_57,P30,P30_101,00:01:48.350,00:01:44.29,00:01:48.04,5214,5402,put down plate,put-down,1,plate,2,['plate'],[2],3.75,True,True
12161,P30_101_77,P30,P30_101,00:02:29.600,00:02:29.08,00:02:29.87,7453,7493,put plate onto drying rack,put-onto,1,plate,2,"['plate', 'rack:drying']","[2, 110]",0.79,False,False
12162,P30_101_8,P30,P30_101,00:00:12.350,00:00:12.08,00:00:13.69,604,684,put v60,put,1,v60,50,['v60'],[50],1.61,False,True
12163,P30_101_91,P30,P30_101,00:03:00.100,00:02:59.62,00:03:00.40,8981,9020,put lemon squeezer piece onto drying rack,put-onto,1,piece:lemon:squeezer,106,"['piece:lemon:squeezer', 'rack:drying']","[106, 110]",0.78,False,True
12164,P30_103_0,P30,P30_103,00:00:01.851,00:00:01.53,00:00:02.72,76,136,put down glass,put-down,1,glass,10,['glass'],[10],1.19,False,True
12165,P30_103_1,P30,P30_103,00:00:04.851,00:00:03.93,00:00:05.80,196,290,put down fork,put-down,1,fork,14,['fork'],[14],1.87,False,True
12166,P30_103_14,P30,P30_103,00:00:28.101,00:00:28.00,00:00:28.55,1400,1427,put down fork,put-down,1,fork,14,['fork'],[14],0.55,False,True
12167,P30_103_27,P30,P30_103,00:00:43.851,00:00:42.64,00:00:44.10,2132,2205,put down jug,put-down,1,jug,66,['jug'],[66],1.46,False,False
12168,P30_103_29,P30,P30_103,00:00:47.101,00:00:45.78,00:00:47.60,2289,2380,put down mug,put-down,1,mug,13,['mug'],[13],1.82,False,True
12169,P30_103_31,P30,P30_103,00:00:49.351,00:00:48.89,00:00:49.70,2444,2485,put v60 onto mug,put-onto,1,v60,50,"['v60', 'mug']","[50, 13]",0.81,False,True
12170,P30_103_35,P30,P30_103,00:00:56.601,00:00:56.37,00:00:57.53,2818,2876,put filter papers back into cupboard,put,1,paper:filter,77,"['paper:filter', 'cupboard']","[77, 3]",1.16,False,False
12171,P30_103_56,P30,P30_103,00:01:33.351,00:01:32.53,00:01:33.79,4626,4689,put down coffee bag,put-down,1,bag:coffee,19,['bag:coffee'],[19],1.26,True,True
12172,P30_103_70,P30,P30_103,00:01:58.601,00:01:58.04,00:01:59.80,5902,5990,put coffee bean tin,put,1,tin:coffee:bean,61,['tin:coffee:bean'],[61],1.76,False,True
12173,P30_103_75,P30,P30_103,00:02:06.101,00:02:05.94,00:02:07.77,6297,6388,put coffee beans container back into grinder,put,1,container:coffee:bean,21,"['container:coffee:bean', 'grinder']","[21, 50]",1.83,False,False
12174,P30_103_78,P30,P30_103,00:02:18.101,00:02:17.04,00:02:18.32,6852,6916,put down fork,put-down,1,fork,14,['fork'],[14],1.28,False,True
12175,P30_103_82,P30,P30_103,00:02:43.351,00:02:42.84,00:02:45.94,8142,8297,put down kettle,put-down,1,kettle,44,['kettle'],[44],3.1,False,True
12176,P30_103_85,P30,P30_103,00:03:00.351,00:02:59.95,00:03:01.73,8997,9086,put down jug,put-down,1,jug,66,['jug'],[66],1.78,False,True
12177,P30_104_103,P30,P30_104,00:03:36.85,00:03:36.36,00:03:37.40,10818,10870,put jug on drying rack,put-on,1,jug,66,"['jug', 'rack:drying']","[66, 110]",1.04,False,False
12178,P30_104_120,P30,P30_104,00:04:21.85,00:04:21.48,00:04:23.38,13074,13169,put glass on drying rack,put-on,1,glass,10,"['glass', 'rack:drying']","[10, 110]",1.9,False,True
12179,P30_104_125,P30,P30_104,00:04:40.60,00:04:40.48,00:04:41.00,14024,14050,put mug on drying rack,put-on,1,mug,13,"['mug', 'rack:drying']","[13, 110]",0.52,False,True
12180,P30_104_139,P30,P30_104,00:05:14.85,00:05:13.84,00:05:17.39,15691,15869,put down teapot and teabag rest and mug,put-down,1,teapot,158,"['teapot', 'rest:teabag', 'mug']","[158, 109, 13]",3.55,False,True
12181,P30_104_14,P30,P30_104,00:00:17.10,00:00:16.93,00:00:18.46,846,923,place kettle,place,1,kettle,44,['kettle'],[44],1.53,False,True
12182,P30_104_15,P30,P30_104,00:00:18.10,00:00:17.44,00:00:18.60,872,930,put jug down,put-down,1,jug,66,['jug'],[66],1.16,False,True
12183,P30_104_19,P30,P30_104,00:00:26.10,00:00:23.85,00:00:26.24,1192,1312,put down apple,put-down,1,apple,187,['apple'],[187],2.39,False,True
12184,P30_104_22,P30,P30_104,00:00:29.60,00:00:28.12,00:00:29.73,1406,1486,put plate,put,1,plate,2,['plate'],[2],1.61,False,True
12185,P30_104_3,P30,P30_104,00:00:07.35,00:00:07.05,00:00:07.80,352,390,"put down mug, jug and v60",put-down,1,mug,13,"['mug', 'jug', 'v60']","[13, 66, 50]",0.75,False,False
12186,P30_104_31,P30,P30_104,00:00:43.35,00:00:41.60,00:00:43.60,2080,2180,smell tea,smell,75,tea,132,['tea'],[132],2.0,False,True
12187,P30_104_33,P30,P30_104,00:00:46.85,00:00:46.30,00:00:47.30,2315,2365,put tea pot on surface,put-on,1,pot:tea,158,"['pot:tea', 'surface']","[158, 42]",1.0,False,True
12188,P30_104_35,P30,P30_104,00:00:48.11,00:00:47.54,00:00:48.18,2377,2409,put down teabag holder,put-down,1,holder:teabag,109,['holder:teabag'],[109],0.64,False,True
12189,P30_104_49,P30,P30_104,00:01:13.60,00:01:11.95,00:01:14.32,3597,3715,put down teapot,put-down,1,teapot,158,['teapot'],[158],2.37,False,True
12190,P30_104_50,P30,P30_104,00:01:14.35,00:01:13.19,00:01:13.97,3659,3698,put down mug,put-down,1,mug,13,['mug'],[13],0.78,False,True
12191,P30_104_51,P30,P30_104,00:01:14.60,00:01:13.93,00:01:15.10,3696,3754,put down teabag rest,put-down,1,rest:teabag,109,['rest:teabag'],[109],1.17,False,True
12192,P30_104_54,P30,P30_104,00:01:21.85,00:01:21.36,00:01:22.05,4068,4102,put down bag of tea,put-down,1,bag:tea,132,['bag:tea'],[132],0.69,False,True
12193,P30_104_66,P30,P30_104,00:01:48.85,00:01:48.34,00:01:49.34,5417,5467,put v60 on drying rack,put-on,1,v60,50,"['v60', 'rack:drying']","[50, 110]",1.0,False,True
12194,P30_104_70,P30,P30_104,00:01:59.10,00:01:59.12,00:01:59.86,5956,5993,put down kettle,put-down,1,kettle,44,['kettle'],[44],0.74,False,True
12195,P30_104_77,P30,P30_104,00:02:10.85,00:02:10.40,00:02:10.75,6520,6537,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.35,False,True
12196,P30_104_80,P30,P30_104,00:02:14.60,00:02:14.30,00:02:14.62,6715,6731,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.32,False,True
12197,P30_104_82,P30,P30_104,00:02:19.85,00:02:17.69,00:02:20.89,6884,7044,put down plate on drying rack,put-down,1,plate,2,"['plate', 'rack:drying']","[2, 110]",3.2,False,True
12198,P30_104_86,P30,P30_104,00:02:46.60,00:02:44.25,00:02:47.25,8212,8362,put salad spinner piece on drying rack,put-on,1,piece:salad:spinner,170,"['piece:salad:spinner', 'rack:drying']","[170, 110]",3.0,False,True
12199,P30_104_90,P30,P30_104,00:03:03.35,00:03:02.87,00:03:05.49,9143,9274,put salad spinner piece on drying rack,put-on,1,piece:salad:spinner,170,"['piece:salad:spinner', 'rack:drying']","[170, 110]",2.62,False,True
12200,P30_104_95,P30,P30_104,00:03:20.85,00:03:19.98,00:03:20.51,9999,10025,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.53,False,True
12201,P30_104_99,P30,P30_104,00:03:33.85,00:03:31.57,00:03:33.36,10578,10668,put salad spinner piece on drying rack,put-on,1,piece:salad:spinner,170,"['piece:salad:spinner', 'rack:drying']","[170, 110]",1.79,False,True
12202,P30_107_104,P30,P30_107,00:04:42.61,00:04:40.00,00:04:45.00,14000,14250,put tub on top of stack of tubs,put-on,1,tub,23,"['tub', 'top:stack', 'stack:tub']","[23, 23, 23]",5.0,True,True
12203,P30_107_105,P30,P30_107,00:04:43.86,00:04:43.78,00:04:45.04,14188,14252,put lid on stack of lids,put-on,1,lid,6,"['lid', 'stack:lid']","[6, 6]",1.26,False,True
12204,P30_107_114,P30,P30_107,00:04:54.86,00:04:54.03,00:04:54.97,14701,14748,place chopping board,place,1,board:chopping,18,['board:chopping'],[18],0.94,False,True
12205,P30_107_116,P30,P30_107,00:04:57.11,00:04:56.71,00:04:57.92,14835,14896,place knife,place,1,knife,4,['knife'],[4],1.21,False,True
12206,P30_107_117,P30,P30_107,00:04:58.60,00:04:58.00,00:04:59.21,14900,14960,place tea towel,place,1,towel:tea,52,['towel:tea'],[52],1.21,False,True
12207,P30_107_120,P30,P30_107,00:05:19.11,00:05:18.13,00:05:19.82,15906,15991,put pak choi on surface,put-on,1,choi:pak,151,"['choi:pak', 'surface']","[151, 42]",1.69,False,True
12208,P30_107_124,P30,P30_107,00:05:33.36,00:05:31.00,00:05:32.36,16550,16618,put pepper on surface,put-on,1,pepper,37,"['pepper', 'surface']","[37, 42]",1.36,False,True
12209,P30_107_127,P30,P30_107,00:05:40.11,00:05:39.02,00:05:40.06,16951,17003,put sweet corn,put,1,corn:sweet,125,['corn:sweet'],[125],1.04,False,False
12210,P30_107_128,P30,P30_107,00:05:40.86,00:05:40.57,00:05:42.81,17028,17140,put meat,put,1,meat,28,['meat'],[28],2.24,True,True
12211,P30_107_137,P30,P30_107,00:06:11.36,00:06:10.73,00:06:11.63,18536,18581,put washing up bowl in sink,put,1,bowl:washing:up,7,"['bowl:washing:up', 'sink']","[7, 63]",0.9,False,True
12212,P30_107_167,P30,P30_107,00:08:10.35,00:08:10.30,00:08:11.33,24515,24566,put colander,put,1,colander,39,['colander'],[39],1.03,False,False
12213,P30_107_186,P30,P30_107,00:09:23.11,00:09:22.28,00:09:23.08,28114,28154,put packaging on side,put-on,1,packaging,26,"['packaging', 'side']","[26, 42]",0.8,False,False
12214,P30_107_187,P30,P30_107,00:09:23.60,00:09:23.18,00:09:24.68,28158,28233,put tenderstem broccoli into washing up bowl,put,1,broccoli:tenderstem,101,"['broccoli:tenderstem', 'bowl:washing:up']","[101, 7]",1.5,True,True
12215,P30_107_192,P30,P30_107,00:09:56.35,00:09:55.60,00:09:56.83,29780,29841,put bowls on sideboard,put-on,1,bowl,7,"['bowl', 'sideboard']","[7, 42]",1.23,False,True
12216,P30_107_195,P30,P30_107,00:10:02.10,00:10:00.10,00:10:01.55,30005,30077,put fork down,put-down,1,fork,14,['fork'],[14],1.45,False,True
12217,P30_107_20,P30,P30_107,00:00:44.85,00:00:44.45,00:00:45.62,2222,2281,put teapot,put,1,teapot,158,['teapot'],[158],1.17,False,True
12218,P30_107_200,P30,P30_107,00:10:09.87,00:10:10.10,00:10:11.10,30505,30555,put down passata,put-down,1,passata,47,['passata'],[47],1.0,False,True
12219,P30_107_213,P30,P30_107,00:10:48.85,00:10:45.99,00:10:48.47,32299,32423,put colander down,put-down,1,colander,39,['colander'],[39],2.48,False,True
12220,P30_107_222,P30,P30_107,00:11:28.85,00:11:28.45,00:11:29.46,34422,34473,put bowl,put,1,bowl,7,['bowl'],[7],1.01,False,True
12221,P30_107_226,P30,P30_107,00:12:04.10,00:12:02.95,00:12:04.67,36147,36233,put bowl,put,1,bowl,7,['bowl'],[7],1.72,False,True
12222,P30_107_238,P30,P30_107,00:12:29.60,00:12:28.89,00:12:30.01,37444,37500,put pak choi leaf,put,1,leaf:pak:choi,62,['leaf:pak:choi'],[62],1.12,False,True
12223,P30_107_245,P30,P30_107,00:12:43.85,00:12:43.50,00:12:44.61,38175,38230,put down knife,put-down,1,knife,4,['knife'],[4],1.11,False,True
12224,P30_107_248,P30,P30_107,00:12:46.37,00:12:45.93,00:12:46.99,38296,38349,put chopping board down,put-down,1,board:chopping,18,['board:chopping'],[18],1.06,False,True
12225,P30_107_250,P30,P30_107,00:12:47.10,00:12:47.00,00:12:47.52,38350,38376,put pepper on chopping board,put-on,1,pepper,37,"['pepper', 'board:chopping']","[37, 18]",0.52,False,True
12226,P30_107_254,P30,P30_107,00:12:58.63,00:12:58.17,00:12:59.21,38908,38960,put knife down,put-down,1,knife,4,['knife'],[4],1.04,False,True
12227,P30_107_256,P30,P30_107,00:13:04.13,00:13:02.00,00:13:06.14,39100,39307,put inside of pepper bits into bin,put-of,1,bit:pepper,37,"['bit:pepper', 'bin']","[37, 36]",4.14,False,True
12228,P30_107_261,P30,P30_107,00:14:35.63,00:14:35.33,00:14:36.77,43766,43838,put knife down,put-down,1,knife,4,['knife'],[4],1.44,False,True
12229,P30_107_264,P30,P30_107,00:14:42.63,00:14:42.64,00:14:43.35,44132,44167,put bowl,put,1,bowl,7,['bowl'],[7],0.71,False,True
12230,P30_107_274,P30,P30_107,00:14:52.10,00:14:51.77,00:14:52.88,44588,44644,put bowl,put,1,bowl,7,['bowl'],[7],1.11,False,True
12231,P30_107_276,P30,P30_107,00:14:54.60,00:14:53.01,00:14:53.82,44650,44691,put bowl,put,1,bowl,7,['bowl'],[7],0.81,False,False
12232,P30_107_290,P30,P30_107,00:15:44.88,00:15:43.62,00:15:45.61,47181,47280,put bowl,put,1,bowl,7,['bowl'],[7],1.99,False,True
12233,P30_107_294,P30,P30_107,00:15:49.10,00:15:48.50,00:15:49.38,47425,47469,put bowl,put,1,bowl,7,['bowl'],[7],0.88,False,True
12234,P30_107_295,P30,P30_107,00:15:50.60,00:15:49.27,00:15:50.87,47463,47543,put colander,put,1,colander,39,['colander'],[39],1.6,False,True
12235,P30_107_299,P30,P30_107,00:15:58.60,00:15:58.10,00:15:59.77,47905,47988,put tenderstem broccoli,put,1,broccoli:tenderstem,101,['broccoli:tenderstem'],[101],1.67,False,True
12236,P30_107_30,P30,P30_107,00:01:10.10,00:01:10.23,00:01:11.16,3511,3558,put mug on drying rack,put-on,1,mug,13,"['mug', 'rack:drying']","[13, 110]",0.93,False,True
12237,P30_107_301,P30,P30_107,00:15:59.60,00:15:59.50,00:16:00.03,47975,48001,put tenderstem broccoli,put,1,broccoli:tenderstem,101,['broccoli:tenderstem'],[101],0.53,False,True
12238,P30_107_303,P30,P30_107,00:16:00.85,00:16:00.88,00:16:01.42,48044,48071,put tenderstem broccoli,put,1,broccoli:tenderstem,101,['broccoli:tenderstem'],[101],0.54,False,True
12239,P30_107_305,P30,P30_107,00:16:02.35,00:16:02.37,00:16:03.25,48118,48162,put down stem broccoli,put-down,1,broccoli:stem,101,['broccoli:stem'],[101],0.88,False,False
12240,P30_107_31,P30,P30_107,00:01:10.35,00:01:10.52,00:01:11.05,3526,3552,put salad spinner on sideboard,put-on,1,spinner:salad,170,"['spinner:salad', 'sideboard']","[170, 42]",0.53,False,True
12241,P30_107_312,P30,P30_107,00:16:18.85,00:16:14.34,00:16:14.79,48717,48739,put broccoli pieces,put,1,piece:broccoli,101,['piece:broccoli'],[101],0.45,False,True
12242,P30_107_315,P30,P30_107,00:16:20.88,00:16:21.37,00:16:23.92,49068,49196,put broccoli pieces,put,1,piece:broccoli,101,['piece:broccoli'],[101],2.55,False,True
12243,P30_107_319,P30,P30_107,00:16:36.60,00:16:30.75,00:16:31.30,49537,49565,put broccoli pieces,put,1,piece:broccoli,101,['piece:broccoli'],[101],0.55,False,True
12244,P30_107_328,P30,P30_107,00:17:04.85,00:17:03.95,00:17:05.20,51197,51260,put down knife,put-down,1,knife,4,['knife'],[4],1.25,False,True
12245,P30_107_333,P30,P30_107,00:17:12.60,00:17:12.94,00:17:13.79,51647,51689,put mushrooms bowl,put,1,bowl:mushroom,7,['bowl:mushroom'],[7],0.85,False,True
12246,P30_107_364,P30,P30_107,00:18:30.60,00:18:29.03,00:18:34.69,55451,55734,put mushroom pieces back into bowl,put,1,piece:mushroom,56,"['piece:mushroom', 'bowl']","[56, 7]",5.66,False,True
12247,P30_107_368,P30,P30_107,00:18:41.35,00:18:41.09,00:18:42.51,56054,56125,put bowl,put,1,bowl,7,['bowl'],[7],1.42,False,True
12248,P30_107_374,P30,P30_107,00:18:55.38,00:18:54.82,00:18:56.46,56741,56823,put saucepan,put,1,saucepan,5,['saucepan'],[5],1.64,False,True
12249,P30_107_376,P30,P30_107,00:18:58.13,00:18:57.69,00:18:59.49,56884,56974,put saucepan,put,1,saucepan,5,['saucepan'],[5],1.8,False,True
12250,P30_107_378,P30,P30_107,00:19:00.60,00:19:00.27,00:19:01.66,57013,57083,put kitchen roll,put,1,roll:kitchen,93,['roll:kitchen'],[93],1.39,False,False
12251,P30_107_379,P30,P30_107,00:19:01.35,00:19:01.09,00:19:01.93,57054,57096,put kitchen roll,put,1,roll:kitchen,93,['roll:kitchen'],[93],0.84,False,False
12252,P30_107_384,P30,P30_107,00:19:07.88,00:19:07.51,00:19:08.41,57375,57420,put meat,put,1,meat,28,['meat'],[28],0.9,False,True
12253,P30_107_389,P30,P30_107,00:19:21.85,00:19:21.21,00:19:24.80,58060,58240,put meat on chopping board,put-on,1,meat,28,"['meat', 'board:chopping']","[28, 18]",3.59,False,True
12254,P30_107_447,P30,P30_107,00:23:06.38,00:23:06.57,00:23:07.11,69328,69355,put plate,put,1,plate,2,['plate'],[2],0.54,False,True
12255,P30_107_449,P30,P30_107,00:23:09.35,00:23:08.11,00:23:10.55,69405,69527,put pepper pieces onto plate from bowl,put-onto,1,piece:pepper,37,"['piece:pepper', 'plate', 'bowl']","[37, 2, 7]",2.44,False,True
12256,P30_107_452,P30,P30_107,00:23:12.60,00:23:12.35,00:23:13.19,69617,69659,put bowl,put,1,bowl,7,['bowl'],[7],0.84,False,True
12257,P30_107_454,P30,P30_107,00:23:17.60,00:23:16.68,00:23:17.81,69834,69890,put vinegar bottle,put,1,bottle:vinegar,15,['bottle:vinegar'],[15],1.13,False,True
12258,P30_107_458,P30,P30_107,00:23:22.35,00:23:21.99,00:23:22.92,70099,70146,put soy sauce bottle,put,1,bottle:soy:sauce,15,['bottle:soy:sauce'],[15],0.93,False,False
12259,P30_107_462,P30,P30_107,00:23:26.85,00:23:26.75,00:23:27.52,70337,70376,put vinegar bottle,put,1,bottle:vinegar,15,['bottle:vinegar'],[15],0.77,False,False
12260,P30_107_471,P30,P30_107,00:24:06.10,00:24:05.95,00:24:07.40,72297,72370,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.45,False,True
12261,P30_107_480,P30,P30_107,00:24:23.11,00:24:22.49,00:24:23.53,73124,73176,put bowl,put,1,bowl,7,['bowl'],[7],1.04,False,True
12262,P30_107_495,P30,P30_107,00:24:47.36,00:24:46.15,00:24:47.43,74307,74371,put mug on mug tree,put-on,1,mug,13,"['mug', 'tree:mug']","[13, 249]",1.28,False,True
12263,P30_107_498,P30,P30_107,00:24:54.61,00:24:54.42,00:24:55.39,74721,74769,put mug on mug tree,put-on,1,mug,13,"['mug', 'tree:mug']","[13, 249]",0.97,False,True
12264,P30_107_50,P30,P30_107,00:01:55.85,00:01:55.64,00:01:56.68,5782,5834,put tea strainer on drying up rack,put-on,1,strainer:tea,39,"['strainer:tea', 'rack']","[39, 110]",1.04,False,True
12265,P30_107_501,P30,P30_107,00:25:03.61,00:25:03.68,00:25:04.88,75184,75244,put mug on mug tree,put-on,1,mug,13,"['mug', 'tree:mug']","[13, 249]",1.2,False,True
12266,P30_107_511,P30,P30_107,00:25:23.86,00:25:23.68,00:25:25.15,76184,76257,put v60 on top of coffee machine,put-on,1,v60,50,"['v60', 'top:coffee:machine']","[50, 50]",1.47,False,True
12267,P30_107_513,P30,P30_107,00:25:28.11,00:25:27.71,00:25:29.26,76385,76463,put jug on surface,put-on,1,jug,66,"['jug', 'surface']","[66, 42]",1.55,False,True
12268,P30_107_517,P30,P30_107,00:25:38.36,00:25:37.98,00:25:38.81,76899,76940,put knife,put,1,knife,4,['knife'],[4],0.83,False,True
12269,P30_107_523,P30,P30_107,00:26:08.86,00:26:08.32,00:26:09.75,78416,78487,put colander on drying rack,put-on,1,colander,39,"['colander', 'rack:drying']","[39, 110]",1.43,False,False
12270,P30_107_592,P30,P30_107,00:29:48.86,00:29:48.61,00:29:49.67,89430,89483,put down toaster,put-down,1,toaster,186,['toaster'],[186],1.06,False,True
12271,P30_107_607,P30,P30_107,00:31:22.36,00:31:21.91,00:31:22.59,94095,94129,put down bottle,put-down,1,bottle,15,['bottle'],[15],0.68,False,True
12272,P30_107_61,P30,P30_107,00:02:24.60,00:02:24.41,00:02:24.95,7220,7247,put washing up bowl in sink,put,1,bowl:washing:up,7,"['bowl:washing:up', 'sink']","[7, 63]",0.54,False,True
12273,P30_107_610,P30,P30_107,00:31:28.11,00:31:26.98,00:31:28.06,94349,94403,put chopping board,put,1,board:chopping,18,['board:chopping'],[18],1.08,False,True
12274,P30_107_611,P30,P30_107,00:31:28.36,00:31:27.87,00:31:28.47,94393,94423,put bowl,put,1,bowl,7,['bowl'],[7],0.6,False,True
12275,P30_107_625,P30,P30_107,00:32:12.61,00:32:16.72,00:32:22.97,96836,97148,put pak choi leaves,put,1,choi:pak,151,['choi:pak'],[151],6.25,False,True
12276,P30_107_636,P30,P30_107,00:32:50.37,00:32:49.04,00:32:50.72,98452,98536,put down plate,put-down,1,plate,2,['plate'],[2],1.68,False,True
12277,P30_107_639,P30,P30_107,00:32:55.36,00:32:54.87,00:32:56.48,98743,98824,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.61,False,True
